2024-03-11 22:15:57,997 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:57,997 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,017 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,017 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,017 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,017 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,037 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,038 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,038 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,038 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,057 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,058 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,058 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,058 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,079 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:58,080 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:58,080 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:58,080 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:58,100 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
